sku,name,category_slug,product_url,image_url,image_filename,row_id,cluster_id,pca_x,pca_y,surface_type,material_group,cluster_size
101306496,Serenity Sands Textured Tile,/tile,https://www.flooranddecor.com/ceramic-tile/serenity-sands-textured-tile-101306496.html,https://i8.amplience.net/i/flooranddecor/101306496_serenity-sands-textured-tile_display?fmt=auto&qlt=85,101306496.jpg,,12,,,,other,30
101233641,Oak Wood Look Stack Porcelain Mosaic,/tile,https://www.flooranddecor.com/porcelain-tile/oak-wood-look-stack-porcelain-mosaic-101233641.html,https://i8.amplience.net/i/flooranddecor/101233641_oak-wood-look-stack-porcelain-mosaic_display?fmt=auto&qlt=85,101233641.jpg,,30,,,,other,40
100008937,Travertini Bianco Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/travertini-bianco-porcelain-tile-100008937.html,https://i8.amplience.net/i/flooranddecor/100008937_travertini-bianco-porcelain-tile_display?fmt=auto&qlt=85,100008937.jpg,,10,,,,other,60
100654433,Nova Dolomite Brass Polished Marble Mosaic,/tile,https://www.flooranddecor.com/marble-stone/nova-dolomite-brass-polished-marble-mosaic-100654433.html,https://i8.amplience.net/i/flooranddecor/100654433_nova-dolomite-brass-polished-marble-mosaic_display?fmt=auto&qlt=85,100654433.jpg,,22,,,,other,58
100994391,Andare Beige Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/andare-beige-porcelain-tile-100994391.html,https://i8.amplience.net/i/flooranddecor/100994391_andare-beige-porcelain-tile_display?fmt=auto&qlt=85,100994391.jpg,,27,,,,other,77
101316909,Zellige Cocoa Ceramic Tile,/tile,https://www.flooranddecor.com/ceramic-tile/zellige-cocoa-ceramic-tile-101316909.html,https://i8.amplience.net/i/flooranddecor/101316909_zellige-cocoa-ceramic-tile_display?fmt=auto&qlt=85,101316909.jpg,,35,,,,other,19
101343424,Luxe Sand Porcelain Matte Tile,/tile,https://www.flooranddecor.com/porcelain-tile/luxe-sand-porcelain-matte-tile-101343424.html,https://i8.amplience.net/i/flooranddecor/101343424_luxe-sand-porcelain-matte-tile_display?fmt=auto&qlt=85,101343424.jpg,,30,,,,other,40
100997725,Cloud White Geo Matte Porcelain Mosaic,/tile,https://www.flooranddecor.com/porcelain-ceramic-decoratives/cloud-white-geo-matte-porcelain-mosaic-100997725.html,https://i8.amplience.net/i/flooranddecor/100997725_cloud-white-geo-matte-porcelain-mosaic_display?fmt=auto&qlt=85,100997725.jpg,,6,,,,other,37
100573401,Coronado Gris High Gloss Ceramic Tile,/tile,https://www.flooranddecor.com/ceramic-tile/coronado-gris-high-gloss-ceramic-tile-100573401.html,https://i8.amplience.net/i/flooranddecor/100573401_coronado-gris-high-gloss-ceramic-tile_display?fmt=auto&qlt=85,100573401.jpg,,0,,,,other,47
100959501,Sundance Night Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/sundance-night-porcelain-tile-100959501.html,https://i8.amplience.net/i/flooranddecor/100959501_sundance-night-porcelain-tile_display?fmt=auto&qlt=85,100959501.jpg,,39,,,,other,28
100887199,Dorset Shoals Porcelain Paver,/tile,https://www.flooranddecor.com/porcelain-tile/dorset-shoals-porcelain-paver-100887199.html,https://i8.amplience.net/i/flooranddecor/100887199_dorset-shoals-porcelain-paver_display?fmt=auto&qlt=85,100887199.jpg,,34,,,,other,37
100572429,Tauleto Bianco Matte Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/tauleto-bianco-matte-porcelain-tile-100572429.html,https://i8.amplience.net/i/flooranddecor/100572429_tauleto-bianco-matte-porcelain-tile_display?fmt=auto&qlt=85,100572429.jpg,,21,,,,other,40
100812072,Montpellier Oak Wood Plank Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/montpellier-oak-wood-plank-porcelain-tile-100812072.html,https://i8.amplience.net/i/flooranddecor/100812072_montpellier-oak-wood-plank-porcelain-tile_display?fmt=auto&qlt=85,100812072.jpg,,27,,,,other,77
101021475,Sedona II Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/sedona-ii-porcelain-tile-101021475.html,https://i8.amplience.net/i/flooranddecor/101021475_sedona-ii-porcelain-tile_display?fmt=auto&qlt=85,101021475.jpg,,22,,,,other,58
101236859,Birch Wood Look Matte Tile,/tile,https://www.flooranddecor.com/porcelain-tile/birch-wood-look-matte-tile-101236859.html,https://i8.amplience.net/i/flooranddecor/101236859_birch-wood-look-matte-tile_display?fmt=auto&qlt=85,101236859.jpg,,1,,,,other,40
101074656,Deerfield Grove Waterproof Rigid Core Luxury Vinyl Plank - Cork Pad,/tile,https://www.flooranddecor.com/nucore-flooring/deerfield-grove-waterproof-rigid-core-luxury-vinyl-plank---cork-pad-101074656.html,https://i8.amplience.net/i/flooranddecor/101074656_deerfield-grove-waterproof-rigid-core-luxury-vinyl-plank---cork-pad_display?fmt=auto&qlt=85,101074656.jpg,,27,,,,other,77
101239176,Andover White Polished Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/andover-white-polished-porcelain-tile-101239176.html,https://i8.amplience.net/i/flooranddecor/101239176_andover-white-polished-porcelain-tile_display?fmt=auto&qlt=85,101239176.jpg,,4,,,,other,42
101236974,Carpenter Ash Wood Look Matte Ceramic Tile,/tile,https://www.flooranddecor.com/ceramic-tile/carpenter-ash-wood-look-matte-ceramic-tile-101236974.html,https://i8.amplience.net/i/flooranddecor/101236974_carpenter-ash-wood-look-matte-ceramic-tile_display?fmt=auto&qlt=85,101236974.jpg,,27,,,,other,77
100776467,Gatsby Ceramic Tile,/tile,https://www.flooranddecor.com/porcelain-ceramic-decoratives/gatsby-ceramic-tile-100776467.html,https://i8.amplience.net/i/flooranddecor/100776467_gatsby-ceramic-tile_display?fmt=auto&qlt=85,100776467.jpg,,8,,,,other,31
101076685,Mira Grey Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/mira-grey-porcelain-tile-101076685.html,https://i8.amplience.net/i/flooranddecor/101076685_mira-grey-porcelain-tile_display?fmt=auto&qlt=85,101076685.jpg,,4,,,,other,42
100701952,Carrara Chateau Polished Marble Tile,/tile,https://www.flooranddecor.com/marble-decoratives/carrara-chateau-polished-marble-tile-100701952.html,https://i8.amplience.net/i/flooranddecor/100701952_carrara-chateau-polished-marble-tile_display?fmt=auto&qlt=85,100701952.jpg,,26,,,,other,31
101002954,Milano Night Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/milano-night-porcelain-tile-101002954.html,https://i8.amplience.net/i/flooranddecor/101002954_milano-night-porcelain-tile_display?fmt=auto&qlt=85,101002954.jpg,,39,,,,other,28
100434455,Carolina Ash Wood Plank Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/carolina-ash-wood-plank-porcelain-tile-100434455.html,https://i8.amplience.net/i/flooranddecor/100434455_carolina-ash-wood-plank-porcelain-tile_display?fmt=auto&qlt=85,100434455.jpg,,23,,,,other,86
100884329,Bright White Ice Outer Corner Vcap II Wall Tile,/tile,https://www.flooranddecor.com/ceramic-tile/bright-white-ice-outer-corner-vcap-ii-wall-tile-100884329.html,https://i8.amplience.net/i/flooranddecor/100884329_bright-white-ice-outer-corner-vcap-ii-wall-tile_1?fmt=auto&qlt=85,100884329.jpg,,12,,,,other,30
101068369,Aloe Mini Chevron Ceramic Wall Tile,/tile,https://www.flooranddecor.com/dimensional-tile/aloe-mini-chevron-ceramic-wall-tile-101068369.html,https://i8.amplience.net/i/flooranddecor/101068369_aloe-mini-chevron-ceramic-wall-tile_display?fmt=auto&qlt=85,101068369.jpg,,30,,,,other,40
100572437,Tauleto Bianco Polished Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/tauleto-bianco-polished-porcelain-tile-100572437.html,https://i8.amplience.net/i/flooranddecor/100572437_tauleto-bianco-polished-porcelain-tile_display?fmt=auto&qlt=85,100572437.jpg,,21,,,,other,40
101329282,Alaria Polished Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/alaria-polished-porcelain-tile-101329282.html,https://i8.amplience.net/i/flooranddecor/101329282_alaria-polished-porcelain-tile_display?fmt=auto&qlt=85,101329282.jpg,,38,,,,other,64
100512144,Maddox White Liner,/tile,https://www.flooranddecor.com/ceramic-tile/maddox-white-liner-100512144.html,https://i8.amplience.net/i/flooranddecor/100512144_maddox-white-liner_1?fmt=auto&qlt=85,100512144.jpg,,20,,,,other,33
101011187,Dominica Herringbone Glass Mosaic,/tile,https://www.flooranddecor.com/glass-decoratives/dominica-herringbone-glass-mosaic-101011187.html,https://i8.amplience.net/i/flooranddecor/101011187_dominica-herringbone-glass-mosaic_display?fmt=auto&qlt=85,101011187.jpg,,37,,,,other,20
100654359,Dusk Glass Penny Mosaic,/tile,https://www.flooranddecor.com/glass-tile/dusk-glass-penny-mosaic-100654359.html,https://i8.amplience.net/i/flooranddecor/100654359_dusk-glass-penny-mosaic_display?fmt=auto&qlt=85,100654359.jpg,,8,,,,other,31
100888650,Kavala White Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/kavala-white-porcelain-tile-100888650.html,https://i8.amplience.net/i/flooranddecor/100888650_kavala-white-porcelain-tile_display?fmt=auto&qlt=85,100888650.jpg,,6,,,,other,37
100958537,Apolina Polished Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/apolina-polished-porcelain-tile-100958537.html,https://i8.amplience.net/i/flooranddecor/100958537_apolina-polished-porcelain-tile_display?fmt=auto&qlt=85,100958537.jpg,,21,,,,other,40
100903772,Township Beige Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/township-beige-porcelain-tile-100903772.html,https://i8.amplience.net/i/flooranddecor/100903772_township-beige-porcelain-tile_display?fmt=auto&qlt=85,100903772.jpg,,0,,,,other,47
100934355,Celini Argento Matte Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/celini-argento-matte-porcelain-tile-100934355.html,https://i8.amplience.net/i/flooranddecor/100934355_celini-argento-matte-porcelain-tile_display?fmt=auto&qlt=85,100934355.jpg,,10,,,,other,60
101300424,Naxos Dawn Satin Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/naxos-dawn-satin-porcelain-tile-101300424.html,https://i8.amplience.net/i/flooranddecor/101300424_naxos-dawn-satin-porcelain-tile_display?fmt=auto&qlt=85,101300424.jpg,,38,,,,other,64
101076313,Cedar Point Waterproof Rigid Core Luxury Vinyl Plank - Cork Pad,/tile,https://www.flooranddecor.com/nucore-flooring/cedar-point-waterproof-rigid-core-luxury-vinyl-plank---cork-pad-101076313.html,https://i8.amplience.net/i/flooranddecor/101076313_cedar-point-waterproof-rigid-core-luxury-vinyl-plank---cork-pad_display?fmt=auto&qlt=85,101076313.jpg,,23,,,,other,86
100956853,Soho Waterproof Rigid Core Luxury Vinyl Plank,/tile,https://www.flooranddecor.com/duralux-performance-flooring/soho-waterproof-rigid-core-luxury-vinyl-plank-100956853.html,https://i8.amplience.net/i/flooranddecor/100956853_soho-waterproof-rigid-core-luxury-vinyl-plank_display?fmt=auto&qlt=85,100956853.jpg,,15,,,,other,85
101236990,Rosemary Frost Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/rosemary-frost-porcelain-tile-101236990.html,https://i8.amplience.net/i/flooranddecor/101236990_rosemary-frost-porcelain-tile_display?fmt=auto&qlt=85,101236990.jpg,,4,,,,other,42
100610799,Venato Matte Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/venato-matte-porcelain-tile-100610799.html,https://i8.amplience.net/i/flooranddecor/100610799_venato-matte-porcelain-tile_display?fmt=auto&qlt=85,100610799.jpg,,10,,,,other,60
101233518,Ribbed Cornflower Ceramic Polished Tile,/tile,https://www.flooranddecor.com/tile-new-arrivals/ribbed-cornflower-ceramic-polished-tile-101233518.html,https://i8.amplience.net/i/flooranddecor/101233518_ribbed-cornflower-ceramic-polished-tile_display?fmt=auto&qlt=85,101233518.jpg,,19,,,,other,19
101236776,San Michelle Polished Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/san-michelle-polished-porcelain-tile-101236776.html,https://i8.amplience.net/i/flooranddecor/101236776_san-michelle-polished-porcelain-tile_display?fmt=auto&qlt=85,101236776.jpg,,38,,,,other,64
100968668,Woodstock Gray Matte Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/woodstock-gray-matte-porcelain-tile-100968668.html,https://i8.amplience.net/i/flooranddecor/100968668_woodstock-gray-matte-porcelain-tile_display?fmt=auto&qlt=85,100968668.jpg,,0,,,,other,47
100650993,Marbella White Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/marbella-white-porcelain-tile-100650993.html,https://i8.amplience.net/i/flooranddecor/100650993_marbella-white-porcelain-tile_display?fmt=auto&qlt=85,100650993.jpg,,10,,,,other,60
101235067,Zellige Oat Ceramic Pencil,/tile,https://www.flooranddecor.com/decoratives-new-arrivals/zellige-oat-ceramic-pencil-101235067.html,https://i8.amplience.net/i/flooranddecor/101235067_zellige-oat-ceramic-pencil_1?fmt=auto&qlt=85,101235067.jpg,,20,,,,other,33
100903780,Springfield White Wood Plank Ceramic Tile,/tile,https://www.flooranddecor.com/ceramic-tile/springfield-white-wood-plank-ceramic-tile-100903780.html,https://i8.amplience.net/i/flooranddecor/100903780_springfield-white-wood-plank-ceramic-tile_display?fmt=auto&qlt=85,100903780.jpg,,27,,,,other,77
101066710,Urbane Herringbone Ceramic Wall Tile,/tile,https://www.flooranddecor.com/dimensional-tile/urbane-herringbone-ceramic-wall-tile-101066710.html,https://i8.amplience.net/i/flooranddecor/101066710_urbane-herringbone-ceramic-wall-tile_display?fmt=auto&qlt=85,101066710.jpg,,1,,,,other,40
101064566,Austel Brown II Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/austel-brown-ii-porcelain-tile-101064566.html,https://i8.amplience.net/i/flooranddecor/101064566_austel-brown-ii-porcelain-tile_display?fmt=auto&qlt=85,101064566.jpg,,27,,,,other,77
101357499,New Kent Gray Wood Plank Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/new-kent-gray-wood-plank-porcelain-tile-101357499.html,https://i8.amplience.net/i/flooranddecor/101357499_new-kent-gray-wood-plank-porcelain-tile_display?fmt=auto&qlt=85,101357499.jpg,,27,,,,other,77
101316883,Zellige Bordeaux Ceramic Tile,/tile,https://www.flooranddecor.com/ceramic-tile/zellige-bordeaux-ceramic-tile-101316883.html,https://i8.amplience.net/i/flooranddecor/101316883_zellige-bordeaux-ceramic-tile_display?fmt=auto&qlt=85,101316883.jpg,,35,,,,other,19
101000586,Edessa Brick Matte Ceramic Tile,/tile,https://www.flooranddecor.com/ceramic-tile/edessa-brick-matte-ceramic-tile-101000586.html,https://i8.amplience.net/i/flooranddecor/101000586_edessa-brick-matte-ceramic-tile_display?fmt=auto&qlt=85,101000586.jpg,,26,,,,other,31
100975077,Porcini Polished Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-ceramic-decoratives/porcini-polished-porcelain-tile-100975077.html,https://i8.amplience.net/i/flooranddecor/100975077_porcini-polished-porcelain-tile_display?fmt=auto&qlt=85,100975077.jpg,,36,,,,other,33
100966563,Aloe Penny Mixed Finish Porcelain Mosaic,/tile,https://www.flooranddecor.com/porcelain-ceramic-decoratives/aloe-penny-mixed-finish-porcelain-mosaic-100966563.html,https://i8.amplience.net/i/flooranddecor/100966563_aloe-penny-mixed-finish-porcelain-mosaic_display?fmt=auto&qlt=85,100966563.jpg,,8,,,,other,31
101317048,Zellige Fossil Ceramic Tile,/tile,https://www.flooranddecor.com/ceramic-tile/zellige-fossil-ceramic-tile-101317048.html,https://i8.amplience.net/i/flooranddecor/101317048_zellige-fossil-ceramic-tile_display?fmt=auto&qlt=85,101317048.jpg,,31,,,,other,46
100884204,Bright White Ice Vcap Corner II Wall Tile,/tile,https://www.flooranddecor.com/ceramic-tile/bright-white-ice-vcap-corner-ii-wall-tile-100884204.html,https://i8.amplience.net/i/flooranddecor/100884204_bright-white-ice-vcap-corner-ii-wall-tile_1?fmt=auto&qlt=85,100884204.jpg,,12,,,,other,30
101233658,Maple Wood Look Stack Porcelain Mosaic,/tile,https://www.flooranddecor.com/porcelain-tile/maple-wood-look-stack-porcelain-mosaic-101233658.html,https://i8.amplience.net/i/flooranddecor/101233658_maple-wood-look-stack-porcelain-mosaic_display?fmt=auto&qlt=85,101233658.jpg,,19,,,,other,19
101076230,Wisteria Waterproof Rigid Core Luxury Vinyl Plank - Cork Pad,/tile,https://www.flooranddecor.com/nucore-flooring/wisteria-waterproof-rigid-core-luxury-vinyl-plank---cork-pad-101076230.html,https://i8.amplience.net/i/flooranddecor/101076230_wisteria-waterproof-rigid-core-luxury-vinyl-plank---cork-pad_display?fmt=auto&qlt=85,101076230.jpg,,0,,,,other,47
100711506,La Belle Nimbus Fog Ceramic Polished Tile,/tile,https://www.flooranddecor.com/porcelain-ceramic-decoratives/la-belle-nimbus-fog-ceramic-polished-tile-100711506.html,https://i8.amplience.net/i/flooranddecor/100711506_la-belle-nimbus-fog-ceramic-polished-tile_display?fmt=auto&qlt=85,100711506.jpg,,3,,,,other,24
101235083,Sequoia Polished Linear Mosaic,/tile,https://www.flooranddecor.com/glass-tile/sequoia-polished-linear-mosaic-101235083.html,https://i8.amplience.net/i/flooranddecor/101235083_sequoia-polished-linear-mosaic_display?fmt=auto&qlt=85,101235083.jpg,,26,,,,other,31
100903715,Vita Bella Polished Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/vita-bella-polished-porcelain-tile-100903715.html,https://i8.amplience.net/i/flooranddecor/100903715_vita-bella-polished-porcelain-tile_display?fmt=auto&qlt=85,100903715.jpg,,29,,,,other,29
100618560,Artifice White Matte Ceramic Tile,/tile,https://www.flooranddecor.com/dimensional-tile/artifice-white-matte-ceramic-tile-100618560.html,https://i8.amplience.net/i/flooranddecor/100618560_artifice-white-matte-ceramic-tile_display?fmt=auto&qlt=85,100618560.jpg,,6,,,,other,37
100581628,Woodville Natural Wood Plank Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/woodville-natural-wood-plank-porcelain-tile-100581628.html,https://i8.amplience.net/i/flooranddecor/100581628_woodville-natural-wood-plank-porcelain-tile_display?fmt=auto&qlt=85,100581628.jpg,,27,,,,other,77
101135895,Santorini Hot Glass Tile,/tile,https://www.flooranddecor.com/glass-decoratives/santorini-hot-glass-tile-101135895.html,https://i8.amplience.net/i/flooranddecor/101135895_santorini-hot-glass-tile_display?fmt=auto&qlt=85,101135895.jpg,,22,,,,other,58
100193754,Bright White Ice Ceramic Quarter Round,/tile,https://www.flooranddecor.com/ceramic-tile/bright-white-ice-ceramic-quarter-round-100193754.html,https://i8.amplience.net/i/flooranddecor/100193754_bright-white-ice-ceramic-quarter-round_1?fmt=auto&qlt=85,100193754.jpg,,20,,,,other,33
100414879,Ronne Gris Wood Plank Ceramic Tile,/tile,https://www.flooranddecor.com/ceramic-tile/ronne-gris-wood-plank-ceramic-tile-100414879.html,https://i8.amplience.net/i/flooranddecor/100414879_ronne-gris-wood-plank-ceramic-tile_display?fmt=auto&qlt=85,100414879.jpg,,27,,,,other,77
101328011,Pure Glass Ivory Tile,/tile,https://www.flooranddecor.com/glass-decoratives/pure-glass-ivory-tile-101328011.html,https://i8.amplience.net/i/flooranddecor/101328011_pure-glass-ivory-tile_display?fmt=auto&qlt=85,101328011.jpg,,30,,,,other,40
101317204,Zellige Antique Sage Ceramic Tile,/tile,https://www.flooranddecor.com/ceramic-tile/zellige-antique-sage-ceramic-tile-101317204.html,https://i8.amplience.net/i/flooranddecor/101317204_zellige-antique-sage-ceramic-tile_display?fmt=auto&qlt=85,101317204.jpg,,32,,,,other,65
914100887,Bright White Ice Subway Ceramic Wall Tile,/tile,https://www.flooranddecor.com/porcelain-ceramic-decoratives/bright-white-ice-subway-ceramic-wall-tile-914100887.html,https://i8.amplience.net/i/flooranddecor/914100887_bright-white-ice-subway-ceramic-wall-tile_display?fmt=auto&qlt=85,914100887.jpg,,21,,,,other,40
100903475,Alento Cream Polished Porcelain Tile,/tile,https://www.flooranddecor.com/available-in-store-only/alento-cream-polished-porcelain-tile-100903475.html,https://i8.amplience.net/i/flooranddecor/100903475_alento-cream-polished-porcelain-tile_display?fmt=auto&qlt=85,100903475.jpg,,39,,,,other,28
100706381,Misty Fjord Linear Glass Mosaic,/tile,https://www.flooranddecor.com/glass-decoratives/misty-fjord-linear-glass-mosaic-100706381.html,https://i8.amplience.net/i/flooranddecor/100706381_misty-fjord-linear-glass-mosaic_display?fmt=auto&qlt=85,100706381.jpg,,36,,,,other,33
100654565,Victoria Picket Hot Glass Mosaic,/tile,https://www.flooranddecor.com/glass-tile/victoria-picket-hot-glass-mosaic-100654565.html,https://i8.amplience.net/i/flooranddecor/100654565_victoria-picket-hot-glass-mosaic_display?fmt=auto&qlt=85,100654565.jpg,,22,,,,other,58
101374635,Newcastle Beige Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/newcastle-beige-porcelain-tile-101374635.html,https://i8.amplience.net/i/flooranddecor/101374635_newcastle-beige-porcelain-tile_display?fmt=auto&qlt=85,101374635.jpg,,0,,,,other,47
101375038,Harvest Slate Textured Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/harvest-slate-textured-porcelain-tile-101375038.html,https://i8.amplience.net/i/flooranddecor/101375038_harvest-slate-textured-porcelain-tile_display?fmt=auto&qlt=85,101375038.jpg,,17,,,,other,42
101065696,Linen Bluff Wall Tile,/tile,https://www.flooranddecor.com/dimensional-tile/linen-bluff-wall-tile-101065696.html,https://i8.amplience.net/i/flooranddecor/101065696_linen-bluff-wall-tile_display?fmt=auto&qlt=85,101065696.jpg,,30,,,,other,40
100884220,Bright White Ice Left Corner II Wall Tile,/tile,https://www.flooranddecor.com/finishing-pieces-decoratives/bright-white-ice-left-corner-ii-wall-tile-100884220.html,https://i8.amplience.net/i/flooranddecor/100884220_bright-white-ice-left-corner-ii-wall-tile_1?fmt=auto&qlt=85,100884220.jpg,,7,,,,other,28
101316891,Zellige Fossil Ceramic Tile,/tile,https://www.flooranddecor.com/ceramic-tile/zellige-fossil-ceramic-tile-101316891.html,https://i8.amplience.net/i/flooranddecor/101316891_zellige-fossil-ceramic-tile_display?fmt=auto&qlt=85,101316891.jpg,,34,,,,other,37
100950682,Sealed Hexagon Tile,/tile,https://www.flooranddecor.com/quarry-tile/sealed-hexagon-tile-100950682.html,https://i8.amplience.net/i/flooranddecor/100950682_sealed-hexagon-tile_display?fmt=auto&qlt=85,100950682.jpg,,14,,,,other,47
100707298,Cesari III Polished Hexagon Porcelain Mosaic,/tile,https://www.flooranddecor.com/porcelain-ceramic-decoratives/cesari-iii-polished-hexagon-porcelain-mosaic-100707298.html,https://i8.amplience.net/i/flooranddecor/100707298_cesari-iii-polished-hexagon-porcelain-mosaic_display?fmt=auto&qlt=85,100707298.jpg,,6,,,,other,37
101062990,Chateau Chalet Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/chateau-chalet-porcelain-tile-101062990.html,https://i8.amplience.net/i/flooranddecor/101062990_chateau-chalet-porcelain-tile_display?fmt=auto&qlt=85,101062990.jpg,,2,,,,other,39
100837236,Monterrey Rojo Matte Quarry Inside Corner,/tile,https://www.flooranddecor.com/quarry-tile/monterrey-rojo-matte-quarry-inside-corner-100837236.html,https://i8.amplience.net/i/flooranddecor/100837236_monterrey-rojo-matte-quarry-inside-corner_1?fmt=auto&qlt=85,100837236.jpg,,9,,,,other,30
101022655,Ribbon Oak Matte Ceramic Tile,/tile,https://www.flooranddecor.com/dimensional-tile/ribbon-oak-matte-ceramic-tile-101022655.html,https://i8.amplience.net/i/flooranddecor/101022655_ribbon-oak-matte-ceramic-tile_display?fmt=auto&qlt=85,101022655.jpg,,1,,,,other,40
100707280,Cesari III Matte Hexagon Porcelain Mosaic,/tile,https://www.flooranddecor.com/porcelain-tile/cesari-iii-matte-hexagon-porcelain-mosaic-100707280.html,https://i8.amplience.net/i/flooranddecor/100707280_cesari-iii-matte-hexagon-porcelain-mosaic_display?fmt=auto&qlt=85,100707280.jpg,,6,,,,other,37
100648898,Legacy Ivory Matte Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/legacy-ivory-matte-porcelain-tile-100648898.html,https://i8.amplience.net/i/flooranddecor/100648898_legacy-ivory-matte-porcelain-tile_display?fmt=auto&qlt=85,100648898.jpg,,34,,,,other,37
100968742,Grayson Brick Linear Glass Mosaic,/tile,https://www.flooranddecor.com/glass-decoratives/grayson-brick-linear-glass-mosaic-100968742.html,https://i8.amplience.net/i/flooranddecor/100968742_grayson-brick-linear-glass-mosaic_display?fmt=auto&qlt=85,100968742.jpg,,10,,,,other,60
101053254,Alto Bianco Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/alto-bianco-porcelain-tile-101053254.html,https://i8.amplience.net/i/flooranddecor/101053254_alto-bianco-porcelain-tile_display?fmt=auto&qlt=85,101053254.jpg,,4,,,,other,42
100968734,Diamond Penny Glass Mosaic,/tile,https://www.flooranddecor.com/glass-tile/diamond-penny-glass-mosaic-100968734.html,https://i8.amplience.net/i/flooranddecor/100968734_diamond-penny-glass-mosaic_display?fmt=auto&qlt=85,100968734.jpg,,8,,,,other,31
100963172,Rubi Slim Cutter Plus,/tile,https://www.flooranddecor.com/clearance/rubi-slim-cutter-plus-100963172.html,https://i8.amplience.net/i/flooranddecor/100963172_rubi-slim-cutter-plus_1?fmt=auto&qlt=85,100963172.jpg,,12,,,,other,30
101306892,Argento Hexagon Tumbled Travertine Mosaic,/tile,https://www.flooranddecor.com/travertine-stone/argento-hexagon-tumbled-travertine-mosaic-101306892.html,https://i8.amplience.net/i/flooranddecor/101306892_argento-hexagon-tumbled-travertine-mosaic_display?fmt=auto&qlt=85,101306892.jpg,,25,,,,other,40
100996883,Titanium Black Polam Porcelain Tile,/tile,https://www.flooranddecor.com/bathroom-tile/titanium-black-polam-porcelain-tile-100996883.html,https://i8.amplience.net/i/flooranddecor/100996883_titanium-black-polam-porcelain-tile_display?fmt=auto&qlt=85,100996883.jpg,,39,,,,other,28
101073385,Shadowstone Slate Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/shadowstone-slate-porcelain-tile-101073385.html,https://i8.amplience.net/i/flooranddecor/101073385_shadowstone-slate-porcelain-tile_display?fmt=auto&qlt=85,101073385.jpg,,32,,,,other,65
100956788,Winter Peak Waterproof Rigid Core Luxury Vinyl Plank - Foam Pad,/tile,https://www.flooranddecor.com/duralux-performance-flooring/winter-peak-waterproof-rigid-core-luxury-vinyl-plank---foam-pad-100956788.html,https://i8.amplience.net/i/flooranddecor/100956788_winter-peak-waterproof-rigid-core-luxury-vinyl-plank---foam-pad_display?fmt=auto&qlt=85,100956788.jpg,,1,,,,other,40
101075521,Iceland Black Polished Porcelain Tile,/tile,https://www.flooranddecor.com/porcelain-tile/iceland-black-polished-porcelain-tile-101075521.html,https://i8.amplience.net/i/flooranddecor/101075521_iceland-black-polished-porcelain-tile_display?fmt=auto&qlt=85,101075521.jpg,,3,,,,other,24
101370039,Nimbus Azul Glass Tile,/tile,https://www.flooranddecor.com/glass-tile/nimbus-azul-glass-tile-101370039.html,https://i8.amplience.net/i/flooranddecor/101370039_nimbus-azul-glass-tile_display?fmt=auto&qlt=85,101370039.jpg,,28,,,,other,24
101234888,Taj Mahal Ceramic Polished Tile,/tile,https://www.flooranddecor.com/ceramic-tile/taj-mahal-ceramic-polished-tile-101234888.html,https://i8.amplience.net/i/flooranddecor/101234888_taj-mahal-ceramic-polished-tile_display?fmt=auto&qlt=85,101234888.jpg,,32,,,,other,65
